type,amount,nameOrig,oldBalanceOrig,newBalanceOrig,nameDest,oldBalanceDest,newBalanceDest,isFraud,isFlaggedFraud
TRANSFER,1096187.24,C1093223281,1096187.24,0.0,C2063275841,0.0,0.0,1,0
TRANSFER,258570.41,C1873532764,258570.41,0.0,C205442516,0.0,0.0,1,0
CASH_OUT,98692.72,C982480526,98692.72,0.0,C1665025289,67599.16,166291.88,1,0
CASH_OUT,393.99,C397646274,231.0,0.0,C332391051,6253.0,6647.0,0,0
TRANSFER,9468064.05,C554608123,9468064.05,0.0,C532377290,0.0,0.0,1,0
CASH_OUT,67292.82,C1351084853,74004.86,6712.04,C1538264524,162151.05,555348.58,0,0
TRANSFER,1221819.02,C707238050,0.0,0.0,C1838584624,5149771.61,8245234.16,0,0
TRANSFER,195708.55,C856130608,195708.55,0.0,C1715093680,0.0,0.0,1,0
TRANSFER,1027260.28,C95607946,1027260.28,0.0,C1485064978,0.0,0.0,1,0
TRANSFER,4896179.38,C1482401390,4896179.38,0.0,C1010534882,0.0,0.0,1,0
CASH_OUT,91699.36,C1428925185,25495.0,0.0,C685786661,192422.85,323689.79,0,0
TRANSFER,43377.84,C1173158548,0.0,0.0,C1306763722,169088.76,49723.29,0,0
CASH_OUT,41840.47,C918990140,4582.0,0.0,C1793436274,67713.62,109554.1,0,0
CASH_OUT,3955.31,C1458271959,20478.0,16522.69,C668849042,0.0,3955.31,0,0
CASH_OUT,132260.65,C1342957305,0.0,0.0,C2107935820,849604.61,981865.25,0,0
CASH_OUT,235111.83,C1581247137,16575.0,0.0,C2100440237,554297.75,835171.69,0,0
TRANSFER,6063657.03,C1769504839,6063657.03,0.0,C326851918,0.0,0.0,1,0
CASH_OUT,50967.38,C1686986768,1217939.16,1166971.78,C1304046855,77548.29,0.0,0,0
TRANSFER,1382905.17,C279046102,50418.0,0.0,C449775363,49720.0,2052695.2,0,0
CASH_OUT,98050.29,C1194075950,98050.29,0.0,C2037283628,0.0,98050.29,1,0
CASH_OUT,227349.18,C1852618568,227349.18,0.0,C1829345728,111961.16,339310.34,1,0
TRANSFER,437415.9,C546014245,129552.0,0.0,C1095575585,623.0,0.0,0,0
CASH_OUT,102655.41,C228760993,0.0,0.0,C1730752455,2362501.58,5008592.32,0,0
CASH_OUT,23045.99,C2115033051,0.0,0.0,C1553217607,265334.94,812216.2,0,0
TRANSFER,3227.06,C363141515,3227.06,0.0,C857107137,0.0,0.0,1,0
CASH_OUT,267455.53,C454022355,13366.0,0.0,C2017796139,16682.0,809030.44,0,0
CASH_OUT,1383818.98,C602727752,1383818.98,0.0,C1182308451,26146.79,1409965.77,1,0
TRANSFER,2553307.07,C1198838728,0.0,0.0,C54142591,3532076.18,6085383.25,0,0
TRANSFER,449080.93,C1402154834,12420.41,0.0,C1615443145,564385.9,2907944.14,0,0
CASH_OUT,217357.58,C543137338,217357.58,0.0,C1467736806,8844811.88,9062169.46,1,0
CASH_OUT,125774.49,C1252261018,0.0,0.0,C766681183,10189915.78,12362816.81,0,0
TRANSFER,4152987.1,C1273725199,4152987.1,0.0,C357948041,0.0,0.0,1,0
TRANSFER,205178.34,C1114077014,267378.67,62200.33,C1189861498,1076675.8,1281854.14,0,0
CASH_OUT,200232.21,C272271718,0.0,0.0,C981765041,299180.32,0.0,0,0
TRANSFER,66643.99,C1502782512,66643.99,0.0,C41452857,0.0,0.0,1,0
CASH_OUT,68912.23,C1620529408,0.0,0.0,C1688019098,237326.8,97263.78,0,0
CASH_OUT,196762.59,C867734039,0.0,0.0,C1320515149,322640.71,1643201.26,0,0
CASH_OUT,751854.42,C1391223821,751854.42,0.0,C450487671,11716.66,763571.08,1,0
TRANSFER,100109.03,C1626206684,100109.03,0.0,C1082903633,0.0,0.0,1,0
TRANSFER,978362.97,C1772545154,978362.97,0.0,C1406548876,0.0,0.0,1,0
TRANSFER,1963449.06,C636548193,0.0,0.0,C1793325972,3398012.08,6311356.92,0,0
CASH_OUT,705647.68,C197049364,705647.68,0.0,C523103800,0.0,705647.68,1,0
TRANSFER,98983.88,C1938730543,0.0,0.0,C1698593276,358554.47,1191888.4,0,0
CASH_OUT,60521.95,C1679923859,21080.0,0.0,C1677262317,36378.0,82533.64,0,0
TRANSFER,1425062.97,C1700849439,1425062.97,0.0,C1474364019,0.0,0.0,1,0
CASH_OUT,188629.66,C645273703,8864.63,0.0,C727209127,4737314.89,4925944.55,0,0
TRANSFER,899400.53,C1088476524,0.0,0.0,C1234776885,4441465.94,5424661.74,0,0
CASH_OUT,141945.97,C1865548703,1824.99,0.0,C189963646,1638659.86,1592418.7,0,0
CASH_OUT,2757431.53,C82669876,2757431.53,0.0,C1462250062,0.0,2757431.53,1,0
TRANSFER,443682.96,C1174423768,443682.96,0.0,C861921612,0.0,0.0,1,0
TRANSFER,20128.0,C137533655,20128.0,0.0,C1848415041,0.0,0.0,1,0
CASH_OUT,121487.04,C458705799,0.0,0.0,C1095587424,738380.25,1261611.22,0,0
TRANSFER,1388774.78,C354106674,1388774.78,0.0,C221253798,0.0,0.0,1,0
TRANSFER,319883.28,C1346194314,319883.28,0.0,C2046261868,0.0,0.0,1,0
TRANSFER,4445514.2,C1149729385,4445514.2,0.0,C246500623,0.0,0.0,1,0
TRANSFER,714218.48,C454938739,714218.48,0.0,C482986731,0.0,0.0,1,0
TRANSFER,914938.38,C343446206,9965.0,0.0,C1554565380,20839.0,4625599.45,0,0
TRANSFER,1447857.9,C29876989,86745.0,0.0,C968987756,470719.36,0.0,0,0
CASH_OUT,639680.32,C272763259,639680.32,0.0,C2129197098,221209.81,860890.13,1,0
TRANSFER,770832.73,C440764905,0.0,0.0,C1065997164,1556234.47,2826797.81,0,0
TRANSFER,259493.52,C638994322,100513.0,0.0,C24404443,137724.93,2045840.62,0,0
TRANSFER,10000000.0,C1551381510,49585040.37,39585040.37,C1042012237,0.0,0.0,1,0
CASH_OUT,122101.57,C149845822,0.0,0.0,C1200316948,0.0,639940.2,1,0
CASH_OUT,309872.17,C459305937,60757.0,0.0,C1716892902,0.0,248938.13,0,0
TRANSFER,52223.34,C1677439074,0.0,0.0,C1805683209,6055176.0,7428081.5,0,0
TRANSFER,924944.4,C983767104,887.0,0.0,C854139074,0.0,1286478.35,0,0
TRANSFER,192786.84,C2030201697,10845.0,0.0,C836514715,1289357.76,2511051.14,0,0
CASH_OUT,180533.39,C720383890,0.0,0.0,C1518728219,976865.43,1157398.83,0,0
CASH_OUT,147675.89,C1660006731,548.55,0.0,C1494895909,997591.66,1362678.43,0,0
TRANSFER,991772.38,C499847347,0.0,0.0,C935808590,15165957.77,18381668.73,0,0
TRANSFER,27059.86,C744161547,27059.86,0.0,C720253622,0.0,0.0,1,0
CASH_OUT,36055.28,C1145653559,0.0,0.0,C406477119,821620.4,1879210.25,0,0
CASH_OUT,104637.48,C533927270,0.0,0.0,C1934634055,222713.58,474803.34,0,0
TRANSFER,158882.53,C1482627725,0.0,0.0,C1785910017,460998.37,730136.74,0,0
TRANSFER,99168.97,C193359947,99168.97,0.0,C1492417626,0.0,0.0,1,0
TRANSFER,558658.47,C1957367410,80210.41,0.0,C896393489,29584542.04,31306920.44,0,0
TRANSFER,247455.25,C2126511572,247455.25,0.0,C1932237865,0.0,0.0,1,0
CASH_OUT,185399.22,C2134115178,0.0,0.0,C70895366,1211464.12,1396863.34,0,0
TRANSFER,26153.82,C1763793632,26153.82,0.0,C1611752752,0.0,0.0,1,0
CASH_OUT,153870.09,C219912505,153870.09,0.0,C1994974381,333695.5,487565.59,1,0
CASH_OUT,559062.72,C1154842761,329.26,0.0,C1334669858,892323.81,1017900.47,0,0
TRANSFER,119041.12,C1641625877,119041.12,0.0,C156225699,0.0,0.0,1,0
CASH_OUT,265813.62,C1495650362,0.0,0.0,C1749476584,1503110.11,2294866.91,0,0
TRANSFER,460434.46,C2045767963,460434.46,0.0,C1868484572,0.0,0.0,1,0
CASH_OUT,3200818.85,C934227113,3200818.85,0.0,C422970659,1537906.56,4738725.41,1,0
CASH_OUT,317213.98,C1037963083,0.0,0.0,C1477979030,10780596.35,11875848.5,0,0
CASH_OUT,673722.73,C330958414,673722.73,0.0,C1015835310,0.0,673722.73,1,0
CASH_OUT,338083.76,C1670265588,338083.76,0.0,C1200107950,788505.46,1126589.22,1,0
TRANSFER,144254.93,C372542470,144254.93,0.0,C1271215958,0.0,0.0,1,0
TRANSFER,263911.38,C557522285,0.0,0.0,C766681183,16387131.45,17356500.26,0,0
CASH_OUT,77360.09,C1535249031,0.0,0.0,C1095446005,159400.73,402284.09,0,0
CASH_OUT,491381.39,C934344849,0.0,0.0,C1121453612,1118777.56,1975007.49,0,0
TRANSFER,1463764.35,C777044549,1463764.35,0.0,C89609219,0.0,0.0,1,0
CASH_OUT,80060.59,C1606682024,0.0,0.0,C437747500,387886.11,912063.85,0,0
CASH_OUT,105218.89,C2001133110,0.0,0.0,C403147759,298242.64,405721.23,0,0
CASH_OUT,91636.13,C1060162738,324848.0,233211.87,C697172013,902442.11,877005.11,0,0
TRANSFER,130145.62,C2073830279,14281.0,0.0,C1531333864,55974.56,189573.05,0,0
TRANSFER,57716.15,C1294139740,0.0,0.0,C459857341,329546.87,387263.02,0,0
CASH_OUT,122274.59,C876924459,168.0,0.0,C1774318025,82399.0,204673.59,0,0
CASH_OUT,146342.29,C10728471,0.0,0.0,C515132998,1859921.58,4460317.7,0,0
TRANSFER,765639.59,C968373819,138036.0,0.0,C416519915,52136.82,65845.79,0,0
CASH_OUT,12820.14,C730666817,4758.0,0.0,C1685837139,33056.59,203545.03,0,0
TRANSFER,156220.74,C1677319859,156220.74,0.0,C581356334,0.0,0.0,1,0
CASH_OUT,916886.3,C1180613420,916886.3,0.0,C1976314551,3233104.45,4149990.75,1,0
CASH_OUT,116543.25,C122073438,0.0,0.0,C1643855278,9564312.44,9680855.68,0,0
CASH_OUT,201052.75,C264214580,0.0,0.0,C769342184,16384782.31,16681340.95,0,0
CASH_OUT,217666.25,C1488044664,217666.25,0.0,C60471121,92402.62,310068.87,1,0
CASH_OUT,615954.92,C1033091830,615954.92,0.0,C690014487,3271323.95,3887278.88,1,0
CASH_OUT,188200.43,C521522010,0.0,0.0,C237988421,373568.62,1720474.04,0,0
TRANSFER,1031608.37,C1371377403,1031608.37,0.0,C1639950711,0.0,0.0,1,0
CASH_OUT,201899.37,C1463384604,0.0,0.0,C1247600089,4874307.49,6965916.76,0,0
CASH_OUT,2960.62,C469412577,0.0,0.0,C169798908,55490.0,58450.62,0,0
TRANSFER,1445166.74,C757889087,1445166.74,0.0,C688244166,0.0,0.0,1,0
TRANSFER,507775.58,C2027499247,0.0,0.0,C1360767589,1233949.21,1741724.79,0,0
CASH_OUT,414013.24,C1024687347,0.0,0.0,C1684776894,604430.83,1206776.14,0,0
TRANSFER,1170282.92,C1948396559,1170282.92,0.0,C538567441,0.0,0.0,1,0
CASH_OUT,7086.79,C1143741901,27328.21,20241.42,C418978254,163198.3,228519.51,0,0
CASH_OUT,1735525.5,C1181245591,1735525.5,0.0,C1457459211,0.0,1735525.5,1,0
TRANSFER,1534926.96,C358852719,1534926.96,0.0,C361327171,0.0,0.0,1,0
CASH_OUT,136090.7,C2049688163,10595.0,0.0,C1896985362,906.0,470187.33,0,0
CASH_OUT,57734.59,C2120940829,57734.59,0.0,C1425266611,0.0,57734.59,1,0
CASH_OUT,90097.69,C1082354495,0.0,0.0,C1337563431,134457.77,292787.35,0,0
CASH_OUT,59893.41,C723840682,59893.41,0.0,C1714270621,2411666.65,2471560.05,1,0
TRANSFER,254560.86,C1819783079,254970.33,409.47,C1623014027,122361.23,378742.53,0,0
TRANSFER,36942.13,C1878038300,36942.13,0.0,C1256363889,0.0,0.0,1,0
TRANSFER,2763398.31,C577803442,2763398.31,0.0,C619602282,0.0,0.0,1,0
CASH_OUT,164599.58,C1504074615,36218.0,0.0,C577034657,29858.0,232894.63,0,0
TRANSFER,625428.22,C45750913,0.0,0.0,C988138425,5943943.98,6671448.86,0,0
CASH_OUT,452261.67,C366045175,452261.67,0.0,C1443885284,577217.57,1029479.24,1,0
CASH_OUT,24678.06,C358510751,1227757.91,1203079.85,C1846690874,100712.0,0.0,0,0
TRANSFER,154196.49,C1983440446,154196.49,0.0,C883310788,0.0,0.0,1,0
CASH_OUT,292384.49,C1411555753,113378.0,0.0,C1216911343,374416.65,666801.13,0,0
TRANSFER,662052.68,C1988445830,0.0,0.0,C97730845,15455655.11,23005385.41,0,0
CASH_OUT,37027.98,C2031003023,0.0,0.0,C1453795463,59905.0,96932.98,0,0
CASH_OUT,179274.89,C1104319743,0.0,0.0,C1945802665,1684614.25,1471945.15,0,0
CASH_OUT,248233.51,C1457887983,12042.0,0.0,C279730708,0.0,551790.14,0,0
TRANSFER,3498660.78,C1943414301,114630.25,0.0,C863811613,9107830.91,14247328.87,0,0
CASH_OUT,79586.31,C557946188,0.0,0.0,C476182975,6721688.26,6801274.57,0,0
CASH_OUT,84196.79,C1694088723,84196.79,0.0,C299259350,1094796.52,1008188.22,1,0
TRANSFER,56538.75,C1568740070,10077.72,0.0,C871895680,57886.0,192703.2,0,0
CASH_OUT,665489.33,C1008719694,665489.33,0.0,C1320083995,1184319.45,1849808.78,1,0
CASH_OUT,126563.36,C1218597421,0.0,0.0,C1567808902,1717229.12,1827614.92,0,0
TRANSFER,13024.95,C641545226,13024.95,0.0,C1380751348,0.0,0.0,1,0
CASH_OUT,1070031.6,C1648383630,1070031.6,0.0,C2144732006,8950696.17,10020727.77,1,0
CASH_OUT,936976.86,C1574875173,936976.86,0.0,C1804412677,0.0,936976.86,1,0
TRANSFER,13266.93,C652385555,13266.93,0.0,C1385664788,0.0,0.0,1,0
TRANSFER,114580.22,C1471800355,0.0,0.0,C1234776885,2095066.14,2025098.66,0,0
TRANSFER,10000000.0,C1102554601,10185510.21,185510.21,C335271811,0.0,0.0,1,0
CASH_OUT,286590.92,C1999036805,2895.06,0.0,C306206744,2830732.28,3554299.27,0,0
CASH_OUT,60314.32,C1209135917,60314.32,0.0,C2133064223,181574.4,241888.72,1,0
CASH_OUT,122597.93,C462297656,0.0,0.0,C8290162,6854160.37,6650282.66,0,0
TRANSFER,203874.62,C926108639,203874.62,0.0,C1426041212,0.0,0.0,1,0
CASH_OUT,291670.3,C975233458,75676.98,0.0,C1065774928,732517.15,1024187.45,0,0
CASH_OUT,174198.79,C1450921985,22408.0,0.0,C1226372269,7316825.15,8181104.01,0,0
CASH_OUT,44874.82,C295145298,0.0,0.0,C40075281,263201.31,308076.14,0,0
TRANSFER,1400472.01,C926121167,1400472.01,0.0,C516391420,0.0,0.0,1,0
CASH_OUT,73434.68,C561479058,0.0,0.0,C867882420,349470.81,500062.81,0,0
CASH_OUT,997.5,C2075651786,273509.24,272511.75,C520251006,0.0,997.5,0,0
CASH_OUT,155121.58,C1937221024,155121.58,0.0,C176494011,439557.76,594679.34,1,0
TRANSFER,6204.71,C2113148842,6204.71,0.0,C1485457980,0.0,0.0,1,0
TRANSFER,78810.3,C168746534,78810.3,0.0,C717942686,0.0,0.0,1,0
CASH_OUT,407320.01,C1339675214,407320.01,0.0,C812692879,0.0,407320.01,1,0
TRANSFER,258755.85,C1061048800,0.0,0.0,C382961988,369303.58,628059.43,0,0
CASH_OUT,176324.78,C273198152,52449.0,0.0,C236282128,0.0,994.76,0,0
CASH_OUT,389275.23,C964050738,389275.23,0.0,C997146902,0.0,389275.23,1,0
TRANSFER,192765.49,C267452646,192765.49,0.0,C243306413,0.0,0.0,1,0
CASH_OUT,61474.23,C1361135306,159723.0,98248.77,C1346065207,1738.47,152302.79,0,0
TRANSFER,585500.07,C1934410836,0.0,0.0,C90486891,4662647.63,5407172.77,0,0
TRANSFER,475693.24,C733845370,475693.24,0.0,C1425128293,0.0,0.0,1,0
CASH_OUT,85875.6,C1528717993,0.0,0.0,C2116802101,180116.0,1187770.16,0,0
CASH_OUT,110158.1,C116819436,25097.0,0.0,C110721357,1018381.44,1173172.51,0,0
CASH_OUT,276038.58,C898893670,10439.0,0.0,C722844186,7030.01,283068.59,0,0
CASH_OUT,354469.53,C29472247,0.0,0.0,C7881234,1100454.23,1417893.74,0,0
CASH_OUT,207435.64,C1779036766,0.0,0.0,C1188392295,262632.81,1124419.57,0,0
TRANSFER,502341.05,C1833761170,31486.0,0.0,C1583798365,175265.4,115712.16,0,0
CASH_OUT,2232257.71,C684925403,2232257.71,0.0,C855824878,819923.42,3052181.14,1,0
TRANSFER,460635.82,C1586676521,460635.82,0.0,C94475674,0.0,0.0,1,0
CASH_OUT,10000000.0,C1596180537,10000000.0,0.0,C2105645265,0.0,10000000.0,1,0
CASH_OUT,487276.8,C731475693,487276.8,0.0,C1413151160,0.0,487276.8,1,0
TRANSFER,172180.16,C219086388,0.0,0.0,C1790202239,2315827.21,1592988.35,0,0
CASH_OUT,160444.63,C632621706,0.0,0.0,C1178471274,1858545.34,2096994.78,0,0
TRANSFER,124202.04,C1578453686,124202.04,0.0,C1733479449,0.0,0.0,1,0
TRANSFER,1139170.31,C40051981,22412.0,0.0,C1934837365,0.0,1429107.04,0,0
TRANSFER,34894.83,C615399035,0.0,0.0,C593210287,2403579.96,2598076.14,0,0
CASH_OUT,75837.12,C498759457,8892.0,0.0,C1436136891,0.0,113877.36,0,0
CASH_OUT,397864.07,C506396943,16585.0,0.0,C229313132,0.0,673787.35,0,0
CASH_OUT,56432.77,C1015539383,0.0,0.0,C681979935,119699.03,176131.8,0,0
CASH_OUT,119502.47,C1955880107,30022.0,0.0,C1129670968,22269.36,141771.83,0,0
TRANSFER,692456.39,C878882463,0.0,0.0,C2086207545,944045.0,202129.37,0,0
CASH_OUT,2479767.72,C87347257,2479767.72,0.0,C2045743358,910534.24,3390301.96,1,0
CASH_OUT,5469910.99,C1741031215,5469910.99,0.0,C1048619563,115992.44,5585903.43,1,0
TRANSFER,4094.07,C810305173,4094.07,0.0,C600417404,0.0,0.0,1,0
CASH_OUT,70549.37,C833702055,0.0,0.0,C522553046,162277.85,232827.22,0,0
CASH_OUT,290857.41,C189347726,0.0,0.0,C2115178036,2303971.78,4232737.36,0,0
CASH_OUT,274476.87,C180032659,333965.9,59489.03,C36856762,523677.12,998622.3,0,0
TRANSFER,1735525.5,C944432695,1735525.5,0.0,C1069174246,0.0,0.0,1,0
CASH_OUT,149021.18,C417865264,31358.0,0.0,C1329956939,8011.0,1962837.03,0,0
TRANSFER,1757588.0,C2050964420,0.0,0.0,C183354406,3104114.48,4861702.48,0,0
CASH_OUT,1536733.52,C1159622311,1536733.52,0.0,C175494293,244150.15,1780883.67,1,0
TRANSFER,414458.28,C218447375,594.0,0.0,C1935365522,197549.98,533977.04,0,0
CASH_OUT,2666139.51,C1114344238,2666139.51,0.0,C1868182822,1193425.04,3859564.55,1,0
TRANSFER,2432242.96,C2059130305,0.0,0.0,C2006081398,8479822.8,10673710.4,0,0
CASH_OUT,86225.74,C2027967047,0.0,0.0,C201474654,887184.0,8565068.21,0,0
CASH_OUT,117516.91,C1684137658,479736.79,362219.88,C295081230,130938.66,1679841.2,0,0
TRANSFER,480404.03,C1962729026,480404.03,0.0,C1853051693,0.0,0.0,1,0
TRANSFER,161900.5,C1238302081,68485.0,0.0,C440708502,89581.15,619259.0,0,0
CASH_OUT,3492056.91,C477303142,3492056.91,0.0,C779119558,793803.18,4285860.09,1,0
TRANSFER,172344.3,C547948167,172344.3,0.0,C765807005,0.0,0.0,1,0
CASH_OUT,199247.56,C867544875,21294.0,0.0,C128870695,14421247.77,14456678.26,0,0
CASH_OUT,76496.83,C1858067021,0.0,0.0,C1677727024,388853.85,533584.88,0,0
CASH_OUT,112681.95,C119445056,0.0,0.0,C347725669,121448.74,266931.55,0,0
CASH_OUT,671406.79,C1661993840,671406.79,0.0,C109645047,102024.04,773430.83,1,0
CASH_OUT,206882.14,C895961946,146985.0,0.0,C892981061,0.0,46031.18,0,0
CASH_OUT,407539.07,C560290482,0.0,0.0,C1289453529,3775414.96,6217752.59,0,0
CASH_OUT,249365.63,C1261928380,249365.63,0.0,C1342636720,0.0,249365.63,1,0
CASH_OUT,127528.92,C397402272,127528.92,0.0,C548974212,0.0,127528.92,1,0
TRANSFER,7515624.63,C1144230283,7515624.63,0.0,C1501063702,0.0,0.0,1,0
CASH_OUT,195490.04,C1107204185,0.0,0.0,C564160838,1104500.4,1254956.07,0,0
TRANSFER,1193410.46,C1321115948,0.0,0.0,C1590550415,16471407.95,19169204.93,0,0
CASH_OUT,171169.96,C1918304139,0.0,0.0,C1281898359,316372.38,897994.0,0,0
CASH_OUT,7398.24,C186540981,0.0,0.0,C323761934,52146.76,8759.08,0,0
TRANSFER,2701250.65,C2129589764,0.0,0.0,C2083562754,15331147.47,18123750.85,0,0
CASH_OUT,34162.97,C602497337,34162.97,0.0,C1662459013,0.0,34162.97,1,0
TRANSFER,160869.97,C1182015948,7042.0,0.0,C1494895909,139506.0,905385.44,0,0
CASH_OUT,212915.25,C945724251,0.0,0.0,C1692142175,785139.11,963726.26,0,0
TRANSFER,382960.64,C881672878,382960.64,0.0,C5616107,0.0,0.0,1,0
CASH_OUT,349293.38,C396634093,115013.0,0.0,C1553217607,70278.0,812216.2,0,0
CASH_OUT,133897.63,C1050573424,0.0,0.0,C1233454027,755218.12,889115.75,0,0
TRANSFER,10000000.0,C1713766678,10724264.21,724264.21,C499919262,0.0,0.0,1,0
CASH_OUT,98462.1,C1369726841,128333.0,29870.9,C915240663,427751.64,278594.28,0,0
TRANSFER,22877.0,C1247938090,22877.0,0.0,C1002031672,0.0,0.0,1,0
CASH_OUT,273571.25,C215035711,29826.0,0.0,C928199056,0.0,273571.25,0,0
CASH_OUT,285360.06,C753426788,0.0,0.0,C1782113663,715893.66,3997768.55,0,0
CASH_OUT,48267.2,C1877317084,20023.71,0.0,C40075281,63728.76,111995.96,0,0
CASH_OUT,134828.83,C735243695,22305.0,0.0,C1632716597,59644.87,279348.7,0,0
CASH_OUT,185632.14,C1030175374,0.0,0.0,C1552859894,2369838.2,3018034.04,0,0
CASH_OUT,149767.17,C1185666309,3706.0,0.0,C1887012504,0.0,63836.87,0,0
CASH_OUT,376126.31,C442698454,0.0,0.0,C2009378486,10036639.8,10412766.11,0,0
CASH_OUT,304878.2,C656096472,0.0,0.0,C1134976854,907029.47,953837.5,0,0
CASH_OUT,199968.6,C130459418,300928.0,100959.4,C977993101,3271844.97,3471813.57,0,0
TRANSFER,850530.59,C1303640793,850530.59,0.0,C2112578501,0.0,0.0,1,0
CASH_OUT,206622.45,C43147296,0.0,0.0,C1761291320,264297.74,470920.19,0,0
CASH_OUT,40593.23,C1911506122,40593.23,0.0,C1767820890,173347.8,213941.02,1,0
CASH_OUT,414927.41,C1644160207,0.0,0.0,C1849933855,750422.72,172707.34,0,0
CASH_OUT,42292.14,C1811283037,1091.0,0.0,C1444624884,0.0,42292.14,0,0
TRANSFER,226837.37,C861438042,61910.0,0.0,C1825992554,0.0,314551.85,0,0
CASH_OUT,4206.23,C1223111343,81513.0,77306.77,C1423956695,214.0,0.0,0,0
CASH_OUT,396017.83,C800329289,4435.59,0.0,C1457383927,835764.87,1273838.38,0,0
CASH_OUT,430153.46,C498445608,0.0,0.0,C8290162,4741329.37,6650282.66,0,0
CASH_OUT,2115503.99,C429080055,2115503.99,0.0,C1734499928,0.0,2115503.99,1,0
CASH_OUT,278577.6,C47565118,278577.6,0.0,C939725119,124948.07,403525.68,1,0
TRANSFER,617668.37,C511096622,617668.37,0.0,C1787080738,0.0,0.0,1,0
CASH_OUT,240605.17,C2121241036,2723065.16,2482459.99,C214774813,22269551.64,22638306.95,0,0
TRANSFER,306505.03,C1263270388,306505.03,0.0,C1682837387,0.0,0.0,1,0
CASH_OUT,1637875.33,C1616830000,1637875.33,0.0,C682431891,2042965.58,3680840.92,1,0
CASH_OUT,52837.8,C620935259,492.0,0.0,C1128830640,0.0,52837.8,0,0
CASH_OUT,209370.56,C98351968,0.0,0.0,C885951223,236285.04,215851.28,0,0
TRANSFER,312151.06,C2064377910,312151.06,0.0,C480066834,0.0,0.0,1,0
CASH_OUT,321806.57,C1472492430,98331.98,0.0,C1988852187,333645.56,2232864.41,0,0
TRANSFER,113869.79,C1040983632,126.0,0.0,C723166096,0.0,113869.79,0,0
CASH_OUT,70239.81,C867506541,70239.81,0.0,C1424690592,255444.42,325684.23,1,0
TRANSFER,121517.54,C88196996,20059.0,0.0,C466409782,0.0,121517.54,0,0
CASH_OUT,177013.1,C1779386593,0.0,0.0,C1609562230,10910177.51,11087190.62,0,0
CASH_OUT,247878.57,C548477907,0.0,0.0,C1023714065,2347360.87,8398562.84,0,0
TRANSFER,420117.82,C186163873,0.0,0.0,C697172013,625737.83,877005.11,0,0
CASH_OUT,153350.36,C624390713,5054.0,0.0,C1286783796,14773.0,168123.36,0,0
TRANSFER,332138.32,C729983243,332138.32,0.0,C246124153,0.0,0.0,1,0
CASH_OUT,94824.7,C384337124,0.0,0.0,C503485607,642506.57,891994.29,0,0
CASH_OUT,391518.86,C529579918,0.0,0.0,C409956115,526437.98,1494134.12,0,0
CASH_OUT,29832.81,C185736530,29832.81,0.0,C1020879076,82642.62,112475.43,1,0
CASH_OUT,500835.39,C1513183060,512310.75,11475.36,C1427825258,1090704.16,1364774.55,0,0
CASH_OUT,80468.6,C1561401692,0.0,0.0,C2009378486,10466510.49,10681978.25,0,0
CASH_OUT,52971.82,C296949687,51233.0,0.0,C430297016,2956.05,0.0,0,0
CASH_OUT,290773.86,C640888273,0.0,0.0,C660101474,1549746.57,2129183.65,0,0
TRANSFER,240899.12,C39176629,240899.12,0.0,C228666315,0.0,0.0,1,0
TRANSFER,1385945.61,C1605260231,1385945.61,0.0,C1749800529,0.0,0.0,1,0
CASH_OUT,275646.73,C1242792444,0.0,0.0,C624685600,801428.57,1263934.85,0,0
CASH_OUT,215148.2,C1094691713,98752.54,0.0,C2136124320,127874.69,896579.02,0,0
CASH_OUT,132628.52,C1087469980,380.0,0.0,C1631408038,0.0,155039.65,0,0
CASH_OUT,278817.11,C1036319299,0.0,0.0,C1870237274,2996267.1,6156824.17,0,0
TRANSFER,147799.96,C1100692677,11409.0,0.0,C1257704323,5503.83,0.0,0,0
TRANSFER,449032.97,C1012053866,449032.97,0.0,C1148781766,0.0,0.0,1,0
CASH_OUT,213417.26,C115611061,81925.0,0.0,C1053338766,153853.32,367270.59,0,0
TRANSFER,122639.34,C1075724931,122639.34,0.0,C464861885,0.0,0.0,1,0
TRANSFER,201511.93,C1046364344,201511.93,0.0,C1582493595,0.0,0.0,1,0
TRANSFER,84550.45,C871799032,0.0,0.0,C1061206674,2116766.33,2201316.78,0,0
CASH_OUT,6870369.62,C962232328,6870369.62,0.0,C1481177013,0.0,6870369.62,1,0
CASH_OUT,669860.83,C848200885,131.0,0.0,C716156478,23115.0,0.0,0,0
CASH_OUT,21819.57,C1512307432,21819.57,0.0,C1826640118,333325.9,355145.48,1,0
TRANSFER,430201.15,C114743696,0.0,0.0,C1623014027,1040424.41,1470625.56,0,0
CASH_OUT,76436.32,C1947009182,0.0,0.0,C476402209,145874.07,0.0,0,0
CASH_OUT,157137.97,C860207877,157137.97,0.0,C792885931,3163298.04,3320436.01,1,0
CASH_OUT,237745.89,C996871156,24533.45,0.0,C413177525,607223.72,3489392.77,0,0
CASH_OUT,400517.07,C391166048,400517.07,0.0,C1123547777,0.0,400517.07,1,0
CASH_OUT,23382.21,C661515498,0.0,0.0,C590038354,31181.0,54563.21,0,0
CASH_OUT,208736.4,C198187011,152298.27,0.0,C814886797,0.0,395040.12,0,0
CASH_OUT,4162555.99,C877487404,4162555.99,0.0,C1753867292,147043.26,4309599.25,1,0
CASH_OUT,60726.57,C840095827,60726.57,0.0,C803116137,13010502.78,13071229.35,1,0
